MATRICULA,SIT._LIG_AGUA,SIT._LIG_ESGOTO,NUMERO_HIDROMETRO,TIPO_HIDROMETRO,MARCA_HIDROMETRO,CAPACIDADE_HIDROMETRO,DIAMETRO_HIDROMETRO,CLASSE_METROLOGICA,DATA_INSTALACAO_HIDROMETRO,CATEGORIA_PRINCIPAL,NUMERO_ECONOMIAS_RES,NUMERO_ECONOMIAS_COM,NUMERO_ECONOMIAS_IND,NUMERO_ECONOMIAS_PUB,VOLUME_LIDO,VOLUME_REAL,VOLUME_FATURADO,VALOR_AGUA,VALOR_ESGOTO,VALOR_SERVICOS,VALOR_IMPOSTOS,VALOR_DESCONTOS,VALOR_TOTAL,VOLUME_LIDO_01,VOLUME_REAL_01,VOLUME_FATURADO_01,VALOR_AGUA_01,VALOR_ESGOTO_01,VALOR_SERVICOS_01,VALOR_IMPOSTOS_01,VALOR_DESCONTOS_01,VALOR_TOTAL_01,VOLUME_LIDO_02,VOLUME_REAL_02,VOLUME_FATURADO_02,VALOR_AGUA_02,VALOR_ESGOTO_02,VALOR_SERVICOS_02,VALOR_IMPOSTOS_02,VALOR_DESCONTOS_02,VALOR_TOTAL_02,VOLUME_LIDO_03,VOLUME_REAL_03,VOLUME_FATURADO_03,VALOR_AGUA_03,VALOR_ESGOTO_03,VALOR_SERVICOS_03,VALOR_IMPOSTOS_03,VALOR_DESCONTOS_03,VALOR_TOTAL_03,VOLUME_LIDO_04,VOLUME_REAL_04,VOLUME_FATURADO_04,VALOR_AGUA_04,VALOR_ESGOTO_04,VALOR_SERVICOS_04,VALOR_IMPOSTOS_04,VALOR_DESCONTOS_04,VALOR_TOTAL_04,VOLUME_LIDO_05,VOLUME_REAL_05,VOLUME_FATURADO_05,VALOR_AGUA_05,VALOR_ESGOTO_05,VALOR_SERVICOS_05,VALOR_IMPOSTOS_05,VALOR_DESCONTOS_05,VALOR_TOTAL_05,VOLUME_LIDO_06,VOLUME_REAL_06,VOLUME_FATURADO_06,VALOR_AGUA_06,VALOR_ESGOTO_06,VALOR_SERVICOS_06,VALOR_IMPOSTOS_06,VALOR_DESCONTOS_06,VALOR_TOTAL_06,VOLUME_LIDO_07,VOLUME_REAL_07,VOLUME_FATURADO_07,VALOR_AGUA_07,VALOR_ESGOTO_07,VALOR_SERVICOS_07,VALOR_IMPOSTOS_07,VALOR_DESCONTOS_07,VALOR_TOTAL_07,VOLUME_LIDO_08,VOLUME_REAL_08,VOLUME_FATURADO_08,VALOR_AGUA_08,VALOR_ESGOTO_08,VALOR_SERVICOS_08,VALOR_IMPOSTOS_08,VALOR_DESCONTOS_08,VALOR_TOTAL_08,VOLUME_LIDO_09,VOLUME_REAL_09,VOLUME_FATURADO_09,VALOR_AGUA_09,VALOR_ESGOTO_09,VALOR_SERVICOS_09,VALOR_IMPOSTOS_09,VALOR_DESCONTOS_09,VALOR_TOTAL_09,VOLUME_LIDO_10,VOLUME_REAL_10,VOLUME_FATURADO_10,VALOR_AGUA_10,VALOR_ESGOTO_10,VALOR_SERVICOS_10,VALOR_IMPOSTOS_10,VALOR_DESCONTOS_10,VALOR_TOTAL_10,VOLUME_LIDO_11,VOLUME_REAL_11,VOLUME_FATURADO_11,VALOR_AGUA_11,VALOR_ESGOTO_11,VALOR_SERVICOS_11,VALOR_IMPOSTOS_11,VALOR_DESCONTOS_11,VALOR_TOTAL_11,VOLUME_LIDO_12,VOLUME_REAL_12,VOLUME_FATURADO_12,VALOR_AGUA_12,VALOR_ESGOTO_12,VALOR_SERVICOS_12,VALOR_IMPOSTOS_12,VALOR_DESCONTOS_12,VALOR_TOTAL_12
955504-8,Ativa,Ativa,Y20S145786,UNIJATO - PRÉ EQUIPADO,MARCA D,"1,6","3/4""",Classe B,19/08/2020,Residencial,1.0,,,,19.0,19.0,19.0,137.54,110.03,0.0,0.0,0.0,247.57,15.0,15.0,15.0,99.42,79.54,0.0,0.0,0.0,178.96,20.0,20.0,20.0,147.07,117.66,0.0,0.0,0.0,264.73,15.0,15.0,15.0,99.42,79.54,0.0,0.0,0.0,178.96,21.0,21.0,21.0,149.56,119.65,0.0,0.0,0.0,269.21,21.0,21.0,21.0,149.56,119.65,0.0,0.0,0.0,269.21,23.0,23.0,23.0,167.76,134.21,0.0,0.0,0.0,301.97,23.0,23.0,23.0,167.76,134.21,0.0,0.0,0.0,301.97,16.0,16.0,16.0,104.06,83.25,0.0,0.0,0.0,187.31,20.0,20.0,20.0,140.46,112.37,0.0,0.0,0.0,252.83,16.0,16.0,16.0,104.06,83.25,0.0,0.0,0.0,187.31,23.0,23.0,23.0,167.76,134.21,0.0,0.0,0.0,301.97,54.0,54.0,54.0,564.77,451.82,0.0,0.0,0.0,1016.59
956505-1,Ativa,Ativa,Y21S227256,Unijato,MARCA A,"1,6","3/4""",Classe B,27/04/2022,Residencial,1.0,,,,16.0,16.0,16.0,108.95,87.16,0.0,0.0,0.0,196.11,11.0,11.0,11.0,61.3,49.04,0.0,0.0,0.0,110.34,11.0,11.0,11.0,61.3,49.04,0.0,0.0,0.0,110.34,14.0,14.0,14.0,89.89,71.91,0.0,0.0,0.0,161.8,17.0,17.0,17.0,113.16,90.53,0.0,0.0,0.0,203.69,16.0,16.0,16.0,104.06,83.25,0.0,0.0,0.0,187.31,25.0,25.0,25.0,185.96,148.77,0.0,0.0,0.0,334.73,14.0,14.0,14.0,85.86,68.69,0.0,0.0,0.0,154.55,11.0,11.0,11.0,58.56,46.85,0.0,0.0,0.0,105.41,8.0,8.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,8.0,8.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,11.0,11.0,11.0,58.56,46.85,0.0,0.0,0.0,105.41,8.0,8.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03
956568-0,Ativa,Ativa,Y21S227237,Unijato,MARCA A,"1,6","3/4""",Classe B,20/05/2022,Residencial,1.0,,,,11.0,11.0,11.0,61.3,49.04,0.0,0.0,0.0,110.34,8.0,8.0,10.0,51.77,41.42,0.0,0.0,0.0,93.19,7.0,7.0,10.0,51.77,41.42,0.0,0.0,0.0,93.19,14.0,14.0,14.0,89.89,71.91,0.0,0.0,0.0,161.8,9.0,9.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,8.0,8.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,5.0,5.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,0.0,0.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,0.0,0.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,0.0,0.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,0.0,0.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,0.0,0.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,0.0,0.0,10.0,49.46,39.57,3.26,0.0,0.0,92.29
958677-6,Ativa,Ativa,Y21S227268,Unijato,MARCA A,"1,6","3/4""",Classe B,26/04/2022,Residencial,1.0,,,,9.0,9.0,10.0,51.77,41.42,0.0,0.0,0.0,93.19,10.0,10.0,10.0,51.77,41.42,0.0,0.0,0.0,93.19,4.0,4.0,10.0,51.77,41.42,0.0,0.0,0.0,93.19,12.0,12.0,12.0,70.83,56.66,0.0,0.0,0.0,127.49,7.0,7.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,8.0,8.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,8.0,8.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,8.0,8.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,8.0,8.0,10.0,49.46,39.57,1.81,0.0,0.0,90.84,5.0,5.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,6.0,6.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,8.0,8.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,7.0,7.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03
962037-0,Ativa,Ativa,Y21S227085,Unijato,MARCA A,"1,6","3/4""",Classe B,18/05/2022,Residencial,1.0,,,,12.0,12.0,12.0,70.83,56.66,145.69,0.0,0.0,273.18,19.0,19.0,19.0,137.54,110.03,145.69,0.0,0.0,393.26,12.0,12.0,12.0,70.83,56.66,145.69,0.0,0.0,273.18,15.0,15.0,15.0,99.42,79.54,142.66,0.0,0.0,321.62,16.0,16.0,16.0,104.06,83.25,139.18,0.0,0.0,326.49,15.0,15.0,15.0,94.96,75.97,139.18,0.0,0.0,310.11,17.0,17.0,17.0,113.16,90.53,147.28,0.0,0.0,350.97,11.0,11.0,11.0,58.56,46.85,139.18,0.0,0.0,244.59,20.0,20.0,20.0,140.46,112.37,139.18,0.0,0.0,392.01,12.0,12.0,12.0,67.66,54.13,139.18,0.0,0.0,260.97,11.0,11.0,11.0,58.56,46.85,139.18,0.0,0.0,244.59,15.0,15.0,15.0,94.96,75.97,139.18,0.0,0.0,310.11,106.0,106.0,106.0,1378.05,1102.44,-1758.64,0.0,0.0,721.85
962548-8,Cortada na Fita,Ativa,Y19S048586,UNIJATO - PRÉ EQUIPADO,MARCA D,"1,6","3/4""",Classe B,26/06/2019,Residencial,1.0,,,,43.0,43.0,43.0,433.04,346.43,274.85,0.0,0.0,1054.32,34.0,34.0,34.0,313.88,251.1,274.85,0.0,0.0,839.83,22.0,22.0,22.0,166.13,132.9,289.49,0.0,0.0,588.52,22.0,22.0,22.0,166.13,132.9,274.85,0.0,0.0,573.88,24.0,24.0,24.0,176.86,141.49,334.7,0.0,0.0,653.05,28.0,28.0,28.0,223.91,179.13,0.0,0.0,0.0,403.04,33.0,33.0,33.0,287.16,229.73,133.56,0.0,0.0,650.45,27.0,27.0,27.0,211.26,169.01,0.0,0.0,0.0,380.27,27.0,27.0,27.0,211.26,169.01,0.0,0.0,0.0,380.27,24.0,24.0,24.0,176.86,141.49,0.0,0.0,0.0,318.35,36.0,36.0,36.0,325.11,260.09,80.56999999999998,0.0,0.0,665.77,41.0,41.0,41.0,388.36,310.69,0.0,0.0,0.0,699.05,37.0,37.0,37.0,337.76,270.21,22.39,0.0,0.0,630.36
964079-7,Cancelada,Ativa,,,,,,,,Residencial,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964081-9,Ativa,Ativa,Y20S145806,UNIJATO - PRÉ EQUIPADO,MARCA D,"1,6","3/4""",Classe B,23/07/2020,Residencial,1.0,,,,9.0,9.0,10.0,51.77,41.42,10.62,0.0,0.0,103.81,7.0,7.0,10.0,51.77,41.42,0.0,0.0,0.0,93.19,7.0,7.0,10.0,51.77,41.42,0.0,0.0,0.0,93.19,12.0,12.0,12.0,70.83,56.66,0.0,0.0,0.0,127.49,9.0,9.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,0.0,0.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,3.0,3.0,10.0,49.46,39.57,59.85,0.0,0.0,148.88,8.0,8.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,3.0,3.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,22.0,22.0,22.0,158.66,126.93,8.37,0.0,0.0,293.96,1.0,1.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,1.0,1.0,10.0,49.46,39.57,116.75,0.0,0.0,205.78,10.0,10.0,10.0,49.46,39.57,14.35,0.0,0.0,103.38
966752-0,Ativa,Ativa,A18S924804,Unijato,MARCA A,"1,5","3/4""",Classe B,10/09/2020,Residencial,1.0,,,,4.0,4.0,10.0,51.77,41.42,0.0,0.0,0.0,93.19,5.0,5.0,10.0,51.77,41.42,0.0,0.0,0.0,93.19,7.0,7.0,10.0,51.77,41.42,3.24,0.0,0.0,96.43,11.0,11.0,11.0,61.3,49.04,3.14,0.0,0.0,113.48,14.0,14.0,14.0,85.86,68.69,0.0,0.0,0.0,154.55,14.0,14.0,14.0,85.86,68.69,0.0,0.0,0.0,154.55,14.0,14.0,14.0,85.86,68.69,2.48,0.0,0.0,157.03,12.0,12.0,12.0,67.66,54.13,2.22,0.0,0.0,124.01,12.0,12.0,12.0,67.66,54.13,0.0,0.0,0.0,121.79,11.0,11.0,11.0,58.56,46.85,0.0,0.0,0.0,105.41,10.0,10.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,12.0,12.0,12.0,67.66,54.13,0.0,0.0,0.0,121.79,11.0,11.0,11.0,58.56,46.85,0.0,0.0,0.0,105.41
966755-5,Ativa,Ativa,Y19S048525,UNIJATO - PRÉ EQUIPADO,MARCA D,"1,6","3/4""",Classe B,27/06/2019,Residencial,1.0,,,,11.0,11.0,11.0,61.3,49.04,0.0,0.0,0.0,110.34,13.0,13.0,13.0,80.36,64.29,0.0,0.0,0.0,144.65,15.0,15.0,15.0,99.42,79.54,0.0,0.0,0.0,178.96,15.0,15.0,15.0,99.42,79.54,14.55,0.0,0.0,193.51,13.0,13.0,13.0,76.76,61.41,0.0,0.0,0.0,138.17,22.0,22.0,22.0,158.66,126.93,6.96,0.0,220.07,72.48,44.0,44.0,44.0,426.31,341.05,-276.75,0.0,0.0,490.61,45.0,45.0,45.0,438.96,351.17,-289.4,0.0,0.0,500.73,18.0,18.0,18.0,122.26,97.81,0.0,0.0,0.0,220.07,0.0,0.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,0.0,0.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,5.0,5.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,8.0,8.0,10.0,49.46,39.57,1.81,0.0,0.0,90.84
966757-1,Ativa,Ativa,A23AA0210649,Multijato,MARCA A,"1,5","3/4""",Classe B,20/02/2024,Residencial,1.0,,,,32.0,32.0,32.0,287.4,229.92,0.0,0.0,0.0,517.32,28.0,28.0,28.0,234.44,187.55,0.0,0.0,0.0,421.99,26.0,26.0,26.0,207.96,166.37,0.0,0.0,0.0,374.33,48.0,48.0,48.0,499.24,399.39,0.0,0.0,0.0,898.63,38.0,38.0,38.0,350.41,280.33,0.0,0.0,0.0,630.74,47.0,47.0,47.0,464.26,371.41,0.0,0.0,0.0,835.67,27.0,27.0,27.0,211.26,169.01,0.0,0.0,0.0,380.27,0.0,0.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,0.0,0.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,0.0,0.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,0.0,0.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,0.0,0.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,0.0,0.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03
967613-9,Ativa,Ativa,Y22S490028,Unijato,MARCA A,"1,6","3/4""",Classe B,20/02/2024,Residencial,1.0,,,,16.0,16.0,16.0,108.95,87.16,145.69,0.0,0.0,341.8,15.0,15.0,15.0,99.42,79.54,145.69,0.0,0.0,324.65,10.0,10.0,10.0,51.77,41.42,145.69,0.0,0.0,238.88,7.0,7.0,10.0,51.77,41.42,139.18,0.0,0.0,232.37,12.0,12.0,12.0,67.66,54.13,139.18,0.0,0.0,260.97,10.0,10.0,10.0,49.46,39.57,139.18,0.0,0.0,228.21,26.0,26.0,26.0,198.61,158.89,139.18,0.0,0.0,496.68,6.0,6.0,10.0,49.46,39.57,139.18,0.0,0.0,228.21,17.0,17.0,17.0,113.16,90.53,139.18,0.0,0.0,342.87,14.0,14.0,14.0,85.86,68.69,139.18,0.0,0.0,293.73,18.0,18.0,18.0,122.26,97.81,139.18,0.0,0.0,359.25,23.0,23.0,23.0,167.76,134.21,139.18,0.0,0.0,441.15,17.0,17.0,17.0,113.16,90.53,139.18,0.0,0.0,342.87
968574-0,Ativa,Ativa,Y21S227090,Unijato,MARCA A,"1,6","3/4""",Classe B,18/05/2022,Residencial,1.0,,,,3.0,3.0,10.0,51.77,41.42,0.0,0.0,0.0,93.19,5.0,5.0,10.0,51.77,41.42,0.0,0.0,0.0,93.19,6.0,6.0,10.0,51.77,41.42,1.87,0.0,0.0,95.06,6.0,6.0,10.0,51.77,41.42,0.0,0.0,0.0,93.19,5.0,5.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,9.0,9.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,7.0,7.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,7.0,7.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,7.0,7.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,7.0,7.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,6.0,6.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,9.0,9.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,8.0,8.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03
968843-9,Ativa,Ativa,Y17T088003,UNIJATO - PRÉ EQUIPADO,MARCA D,"1,6","3/4""",Classe B,21/03/2018,Residencial,1.0,,,,29.0,29.0,29.0,247.68,198.14,0.0,0.0,0.0,445.82,26.0,26.0,26.0,207.96,166.37,0.0,0.0,0.0,374.33,21.0,21.0,21.0,156.6,125.28,0.0,0.0,0.0,281.88,35.0,35.0,35.0,327.12,261.7,0.0,0.0,0.0,588.82,15.0,15.0,15.0,94.96,75.97,0.0,0.0,0.0,170.93,20.0,20.0,20.0,140.46,112.37,0.0,0.0,0.0,252.83,20.0,20.0,20.0,140.46,112.37,0.0,0.0,0.0,252.83,23.0,23.0,23.0,167.76,134.21,0.0,0.0,0.0,301.97,38.0,38.0,38.0,350.41,280.33,0.0,0.0,0.0,630.74,20.0,20.0,20.0,140.46,112.37,0.0,0.0,0.0,252.83,20.0,20.0,20.0,140.46,112.37,0.0,0.0,0.0,252.83,16.0,16.0,16.0,104.06,83.25,0.0,0.0,0.0,187.31,19.0,19.0,19.0,131.36,105.09,0.0,0.0,0.0,236.45
969175-8,Ativa,Ativa,A23AA0210867,Multijato,MARCA A,"1,5","3/4""",Classe B,25/03/2024,Residencial,1.0,,,,16.0,16.0,16.0,108.95,87.16,0.0,0.0,0.0,196.11,16.0,16.0,16.0,108.95,87.16,0.0,0.0,0.0,196.11,19.0,19.0,19.0,137.54,110.03,0.0,0.0,0.0,247.57,66.0,66.0,66.0,787.64,630.11,0.0,0.0,0.0,1417.75,15.0,15.0,15.0,94.96,75.97,0.0,0.0,0.0,170.93,14.0,14.0,14.0,85.86,68.69,0.0,0.0,0.0,154.55,16.0,16.0,16.0,104.06,83.25,0.0,0.0,0.0,187.31,20.0,20.0,20.0,140.46,112.37,0.0,0.0,0.0,252.83,16.0,16.0,16.0,104.06,83.25,0.0,0.0,0.0,187.31,12.0,12.0,12.0,67.66,54.13,0.0,0.0,0.0,121.79,17.0,17.0,17.0,113.16,90.53,0.0,0.0,0.0,203.69,13.0,13.0,13.0,76.76,61.41,0.0,0.0,0.0,138.17,14.0,14.0,14.0,85.86,68.69,0.0,0.0,0.0,154.55
970642-9,Ativa,Ativa,Y20S198501,Unijato,MARCA D,"1,6","3/4""",Classe B,22/09/2020,Residencial,1.0,,,,1.0,1.0,10.0,51.77,41.42,0.0,0.0,0.0,93.19,0.0,0.0,10.0,51.77,41.42,0.0,0.0,0.0,93.19,4.0,4.0,10.0,51.77,41.42,1.99,0.0,0.0,95.18,7.0,7.0,10.0,51.77,41.42,2.35,0.0,0.0,95.54,0.0,0.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,2.0,2.0,10.0,49.46,39.57,10.53,0.0,0.0,99.56,2.0,2.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,31.0,31.0,31.0,261.86,209.49,0.0,0.0,0.0,471.35,3.0,3.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,2.0,2.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,3.0,3.0,10.0,49.46,39.57,3.7,0.0,0.0,92.73,63.0,63.0,63.0,705.53,564.42,0.0,0.0,0.0,1269.95,0.0,0.0,10.0,49.46,39.57,1.84,0.0,0.0,90.87
973032-0,Ativa,Ativa,Y21S227257,Unijato,MARCA A,"1,6","3/4""",Classe B,27/04/2022,Residencial,1.0,,,,17.0,17.0,17.0,118.48,94.78,0.0,0.0,0.0,213.26,11.0,11.0,11.0,61.3,49.04,0.0,0.0,0.0,110.34,16.0,16.0,16.0,108.95,87.16,0.0,0.0,0.0,196.11,20.0,20.0,20.0,147.07,117.66,0.0,0.0,0.0,264.73,14.0,14.0,14.0,85.86,68.69,3.48,0.0,0.0,158.03,16.0,16.0,16.0,104.06,83.25,0.0,0.0,0.0,187.31,15.0,15.0,15.0,94.96,75.97,0.0,0.0,0.0,170.93,14.0,14.0,14.0,85.86,68.69,0.0,0.0,0.0,154.55,16.0,16.0,16.0,104.06,83.25,0.0,0.0,0.0,187.31,15.0,15.0,15.0,94.96,75.97,0.0,0.0,0.0,170.93,16.0,16.0,16.0,104.06,83.25,0.0,0.0,0.0,187.31,13.0,13.0,13.0,76.76,61.41,0.0,0.0,0.0,138.17,16.0,16.0,16.0,104.06,83.25,0.0,0.0,0.0,187.31
974386-3,Ativa,Ativa,Y22S490764,Unijato,MARCA A,"1,6","3/4""",Classe B,29/10/2024,Residencial,1.0,,,,463.0,463.0,463.0,7286.53,5829.22,0.0,0.0,0.0,13115.75,35.0,35.0,35.0,327.12,261.7,0.0,0.0,0.0,588.82,30.0,30.0,30.0,260.92,208.74,0.0,0.0,0.0,469.66,46.0,46.0,46.0,472.76,378.21,0.0,0.0,0.0,850.97,39.0,39.0,39.0,363.06,290.45,0.0,0.0,0.0,653.51,30.0,30.0,30.0,249.21,199.37,0.0,0.0,0.0,448.58,57.0,57.0,57.0,611.69,489.35,0.0,0.0,0.0,1101.04,35.0,35.0,35.0,312.46,249.97,0.0,0.0,0.0,562.43,36.0,36.0,36.0,325.11,260.09,0.0,0.0,0.0,585.2,32.0,32.0,32.0,274.51,219.61,0.0,0.0,0.0,494.12,35.0,35.0,35.0,312.46,249.97,0.0,0.0,0.0,562.43,38.0,38.0,38.0,350.41,280.33,0.0,0.0,0.0,630.74,44.0,44.0,44.0,426.31,341.05,0.0,0.0,0.0,767.36
976231-0,Ativa,Ativa,Y22S490012,Unijato,MARCA A,"1,6","3/4""",Classe B,15/02/2024,Residencial,1.0,,,,17.0,17.0,17.0,118.48,94.78,0.0,0.0,0.0,213.26,15.0,15.0,15.0,99.42,79.54,0.0,0.0,0.0,178.96,15.0,15.0,15.0,99.42,79.54,4.47,0.0,0.0,183.43,29.0,29.0,29.0,247.68,198.14,15.3,0.0,0.0,461.12,18.0,18.0,18.0,122.26,97.81,14.71,0.0,0.0,234.78,15.0,15.0,15.0,94.96,75.97,26.44,0.0,0.0,197.37,17.0,17.0,17.0,113.16,90.53,0.0,0.0,0.0,203.69,16.0,16.0,16.0,104.06,83.25,15.26,0.0,0.0,202.57,15.0,15.0,15.0,94.96,75.97,0.0,0.0,0.0,170.93,15.0,15.0,15.0,94.96,75.97,0.0,0.0,0.0,170.93,9.0,9.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,8.0,8.0,10.0,49.46,39.57,9.51,0.0,0.0,98.54,14.0,14.0,14.0,85.86,68.69,10.26,0.0,0.0,164.81
976559-0,Ativa,Ativa,Y22S490240,Unijato,MARCA A,"1,6","3/4""",Classe B,25/03/2024,Residencial,1.0,,,,19.0,19.0,19.0,137.54,110.03,0.0,0.0,0.0,247.57,18.0,18.0,18.0,128.01,102.41,0.0,0.0,0.0,230.42,22.0,22.0,22.0,166.13,132.9,0.0,0.0,0.0,299.03,8.0,8.0,10.0,51.77,41.42,0.0,0.0,0.0,93.19,15.0,15.0,15.0,94.96,75.97,0.0,0.0,0.0,170.93,14.0,14.0,14.0,85.86,68.69,0.0,0.0,0.0,154.55,15.0,15.0,15.0,94.96,75.97,0.0,0.0,0.0,170.93,16.0,16.0,16.0,104.06,83.25,0.0,0.0,0.0,187.31,18.0,18.0,18.0,122.26,97.81,0.0,0.0,0.0,220.07,15.0,15.0,15.0,94.96,75.97,0.0,0.0,0.0,170.93,18.0,18.0,18.0,122.26,97.81,0.0,0.0,0.0,220.07,11.0,11.0,11.0,58.56,46.85,0.0,0.0,0.0,105.41,17.0,17.0,17.0,113.16,90.53,0.0,0.0,0.0,203.69
978392-0,Ativa,Ativa,Y21S227243,Unijato,MARCA A,"1,6","3/4""",Classe B,20/05/2022,Residencial,1.0,,,,26.0,26.0,26.0,207.96,166.37,0.0,0.0,0.0,374.33,34.0,34.0,34.0,313.88,251.1,0.0,0.0,0.0,564.98,20.0,20.0,20.0,147.07,117.66,0.0,0.0,0.0,264.73,30.0,30.0,30.0,260.92,208.74,0.0,0.0,0.0,469.66,31.0,31.0,31.0,261.86,209.49,0.0,0.0,0.0,471.35,35.0,35.0,35.0,312.46,249.97,12.36,0.0,0.0,574.79,40.0,40.0,40.0,375.71,300.57,0.0,0.0,0.0,676.28,37.0,37.0,37.0,337.76,270.21,0.0,0.0,0.0,607.97,41.0,41.0,41.0,388.36,310.69,0.0,0.0,0.0,699.05,29.0,29.0,29.0,236.56,189.25,0.0,0.0,0.0,425.81,35.0,35.0,35.0,312.46,249.97,0.0,0.0,0.0,562.43,36.0,36.0,36.0,325.11,260.09,0.0,0.0,0.0,585.2,30.0,30.0,30.0,249.21,199.37,0.0,0.0,0.0,448.58
978394-6,Cortada na Fita,Ativa,Y21S506361,Unijato,MARCA A,"1,6","3/4""",Classe B,24/08/2022,Residencial,1.0,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,10.0,51.77,41.42,0.0,0.0,0.0,93.19,9.0,9.0,10.0,51.77,41.42,0.0,0.0,0.0,93.19,22.0,22.0,22.0,166.13,132.9,0.0,0.0,0.0,299.03,16.0,16.0,16.0,104.06,83.25,121.94,0.0,0.0,309.25,21.0,21.0,21.0,149.56,119.65,0.0,0.0,0.0,269.21,22.0,22.0,22.0,158.66,126.93,8.18,0.0,0.0,293.77,21.0,21.0,21.0,149.56,119.65,23.37,0.0,0.0,292.58,20.0,20.0,20.0,140.46,112.37,0.0,0.0,0.0,252.83,21.0,21.0,21.0,149.56,119.65,30.32,0.0,0.0,299.53,33.0,33.0,33.0,287.16,229.73,0.0,0.0,0.0,516.89,34.0,34.0,34.0,299.81,239.85,0.0,0.0,0.0,539.66,18.0,18.0,18.0,122.26,97.81,49.25,0.0,0.0,269.32
979734-3,Ativa,Ativa,Y19S042820,Unijato,MARCA D,"1,6","3/4""",Classe B,31/10/2019,Residencial,1.0,,,,8.0,8.0,10.0,51.77,41.42,0.0,0.0,0.0,93.19,12.0,12.0,12.0,70.83,56.66,3.43,0.0,0.0,130.92,7.0,7.0,10.0,51.77,41.42,0.0,0.0,0.0,93.19,14.0,14.0,14.0,89.89,71.91,6.92,0.0,0.0,168.72,7.0,7.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,49.0,49.0,49.0,489.56,391.65,-682.98,0.0,0.0,198.23,9.0,9.0,10.0,49.46,39.57,2.02,0.0,0.0,91.05,9.0,9.0,10.0,49.46,39.57,5.12,0.0,0.0,94.15,8.0,8.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,7.0,7.0,10.0,49.46,39.57,1.84,0.0,0.0,90.87,8.0,8.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,9.0,9.0,10.0,49.46,39.57,0.0,0.0,0.0,89.03,13.0,13.0,13.0,76.76,61.41,16.14,0.0,0.0,154.31
